filename,emotion1_w1,emotion2_w1,emotion3_w1,emotion1_w2,emotion2_w2,emotion3_w2,emotion1_w3,emotion2_w3,emotion3_w3,description_w1,description_w2,description_w3,agreement_w1,agreement_w2,agreement_w3
ants_song_combination_862.wav,Stimulating,Playful,Anxiety-Reduction,Playful,Stimulating,Transitional,Transitional,Sensory-Calming,Stimulating,The song was familiar and motivating. It had a little bit of a distracting sound going in the background but it could easily be put aside.,"The song is fast and the notes are all over the place, so it creates a lively and fun atmosphere.  The melody could be good for games and activities.",The ambient sounds make this sensory calming. You also have a melody that is simulating and transitional in its light and fast moving rhythms.,-1,1,1
ants_song_combination_863.wav,Stimulating,Playful,Soothing,Stimulating,Transitional,Grounding,Playful,Stimulating,Transitional,The song sounded a bit frenzied. There were calming overtones but the main song was a bit distracting.,The melody is not only fast paced and stimulating but it jumps around and is very transitional. Some repetition makes it grounding.,"The music is fast and fun, which should be good during a playtime.  The music also should make people more alert and awake.",-2,1,1
ants_song_combination_893.wav,Playful,Transitional,Stimulating,Sensory-Calming,Transitional,Stimulating,Stimulating,Playful,Grounding,This song sounded playful and a bit mischievous. The ants go marching would be motivating and inspiring. The babbling brook was a bit overwhelming rather than calming but was acceptable.,The melody is stimulating as well as transitional. Then you add the water sounds to make it sensory calming.,"This is a dynamic and upbeat song with layers of higher and lower tones and faster and slower rhythms. This makes it quite stimulating and the kind of song that could facilitate play and imagination, while the beat helps to add a grounding element.",1,1,1
ants_song_combination_894.wav,Playful,Stimulating,Focusing,Grounding,Transitional,Playful,Playful,Focusing,Stimulating,The song was playful but also motivating. The ants go marching would be a song to uplift the spirits,The repetitive melodies make it grunding. There is also a playful and transitional tone to the melody.,This song has an upbeat and almost whimsical feeling to it that is cheerful and creates a playful feeling. At the same time there is a steadiness and consistent nature to the rhythm that could stimulate both alertness and focus without being too heavy or overstimulating.,2,2,0
ants_song_combination_895.wav,Stimulating,Playful,Focusing,Sensory-Calming,Transitional,Stimulating,Stimulating,Transitional,Playful,The song was fun and cheerful. It could uplift and motivate children.,The melody is transitional and lively so it is stimulating. The ambient sounds make it sensory calming.,"The horn is very distracting, so it should help people stay alert and awake.  The steel drum adds to the alert feeling.",1,1,2
ants_song_combination_909.wav,Stimulating,Playful,Focusing,Sensory-Calming,Transitional,Playful,Playful,Stimulating,Grounding,"This song had an interesting sound to it, like as if we were on a mission. it could help kids to become motivated or focus. It was playful but not overwhelmingly so.",There is a water sound that makes this sensory calming. You have a playful melody that jumps around in a transitional way.,"This song is dynamic and cheerful, with layers of higher and lower pitch that provide interest and stimulation. At the same time, there is a steady quality that grounds it and prevents it from being overwhelming. It's a whimsical song that could facilitate activity and play.",2,1,0
ants_song_combination_911.wav,Playful,Grounding,Stimulating,Grounding,Transitional,Playful,Stimulating,Grounding,Transitional,The song was playful and animated. It had some calming elements that went well with it.,The repetitions of this playful melody make this grounding. You have transitional notes as well as calming ones.,"The notes are high pitched, which gets my attention and will make me more alert.  I think the steel drum notes are playful and fun.",1,1,1
ants_song_combination_957.wav,Sensory-Calming,Grounding,Soothing,Stimulating,Playful,Grounding,Focusing,Transitional,Grounding,The soft melodies and repetition make it soothing and grounding. You add the water sound and it is very sensory calming.,This was a fun and playful song that sounded like it could be encouraging and make kids feel powerful. The burbling song in the background would help to maintain emotions in a calm way.,"The music high in tone, so it won't lead to relaxing as much as other tracks.  The steady piano is good for adding a background noise to activities.",1,1,2
row_song_combination_1037.wav,Sensory-Calming,Grounding,Focusing,Grounding,Focusing,Sensory-Calming,Playful,Transitional,Grounding,The song was familiar and relaxing. There was kind of a faster tempo underneath that was a bit distracting but you could barely hear it.,"The tune is a well known nursery rhyme, which can be comforting for kids.  The flute is smooth and is good for calming people with anxiety.",The melody is lighthearted fast and playful in a transitional way. It is also repetitive which makes it grounding.,2,2,1
row_song_combination_1038.wav,Grounding,Focusing,Sensory-Calming,Playful,Grounding,Stimulating,Grounding,Playful,Soothing,The steady and smooth sound of a flute is relaxing for many people.  I also think a familiar melody can be comforting for kids.,The song was familiar and playful. It was not overly stimulating. However there was a faster paced peace in the background that was a bit distracting but still is acceptable.,There is a light and playful sound that is repetitive and soothing. The repetition makes it grounding.,1,0,2
row_song_combination_1053.wav,Soothing,Sensory-Calming,Grounding,Playful,Transitional,Grounding,Sensory-Calming,Anxiety-Reduction,Grounding,The song was soothing and relaxing. There was kind of a frenzied melody in the background but you could barely hear it. Other than that the song was calming.,There is a repetitious element that makes this grounding. You have a playful light melody that is accompanied by another lighter sound which makes it transitional.,"The melody is familiar, which should be comforting for kids.  The flute is smooth, which is a relaxing sound.",1,1,2
row_song_combination_1054.wav,Soothing,Focusing,Playful,Stimulating,Playful,Grounding,Grounding,Focusing,Transitional,The familiar song would help kids to feel comfortable in the classroom. It could also help them to activate their mind and focus on the task at hand.,The lively melody is jumpy and festive which makes it playful and stimulating. The repetitions make this something that is grounding.,The song is well known and the smooth notes will lead to a sense of relaxation.  I think it's good for people to begin unwinding after doing activities.,1,0,2
row_song_combination_1101.wav,Transitional,Playful,Grounding,Soothing,Anxiety-Reduction,Playful,Focusing,Grounding,Anxiety-Reduction,The repetitions of the playful melodies and sounds make this groduing. The lively sounds transition throughout the piece from loud to softer tones.,The song was soothing and relaxing. The familiar song would help kids feel at home. It was also playful but not overly so.,The song is familiar and that's good for calming people down because it's something they are used to.  The tone of the flute is also relaxing.,2,1,2
row_song_combination_1102.wav,Grounding,Sensory-Calming,Soothing,Transitional,Stimulating,Grounding,Playful,Focusing,Anxiety-Reduction,There is some repetition with the melodies which brings about grounding. The calming notes from the water and the tone make it soothing as well.,"The louder music clashes with the background notes, which makes me feel alert and awake.  I think it'll be good during activities to keep people from getting tired.",This song is playful and lively without being overstimulating. It's cheerful but maintains a soft quality that is engaging while remaining gentle. This song could help to facilitate focus and engagement while reducing anxious feelings.,2,1,1
